high,low,open,close,volume,time
10119.06,10119.06,10119.06,10119.06,184.2680826,08:53:59.999
10104.71,10102.94,10104.71,10102.94,220.454222,08:57:59.999
10137.07,10137.07,10137.07,10137.07,6258.627018,09:00:59.999
10130.07,10130.07,10130.07,10130.07,197.536365,09:02:59.999
10119.06,10119.06,10119.06,10119.06,1698.0794586,09:05:59.999
10116.06,10116.06,10116.06,10116.06,74.858844,09:06:59.999
10111.0,10111.0,10111.0,10111.0,10.111,09:09:59.999
10101.01,10101.01,10101.01,10101.01,1208.2828162,09:13:59.999
10086.0,10086.0,10086.0,10086.0,1025.04018,09:20:59.999
10080.0,10058.56,10080.0,10058.56,19293.3399711,09:24:59.999
10062.03,10062.03,10062.03,10062.03,1925.1681999,09:25:59.999
10196.1,10141.96,10141.96,10196.1,5094.67522,09:26:59.999
10108.26,10108.26,10108.26,10108.26,300.215322,09:28:59.999
10055.03,10055.03,10055.03,10055.03,168.8239537,09:33:59.999
10050.0,10046.03,10050.0,10046.03,1953.48702,09:39:59.999
10045.0,10045.0,10045.0,10045.0,514.5049,09:40:59.999
10050.03,10050.03,10050.03,10050.03,21783.440025,09:51:59.999
10070.04,10070.04,10070.04,10070.04,246.71598,10:08:59.999
10052.03,10052.03,10052.03,10052.03,219.8378961,10:16:59.999
10050.04,10050.03,10050.04,10050.03,70.0487588,10:18:59.999
10033.1,10033.1,10033.1,10033.1,45.249281,10:22:59.999
10009.9,10005.05,10009.9,10005.05,18014.0632682,10:27:59.999
10002.09,10000.42,10002.09,10000.42,1756.32347,10:31:59.999
10000.0,9990.0,10000.0,9990.0,3669.8647901,10:32:59.999
9990.0,9990.0,9990.0,9990.0,218.2815,10:35:59.999
10000.0,10000.0,10000.0,10000.0,152.9,10:47:59.999
10011.99,10011.99,10011.99,10011.99,39.5473605,10:48:59.999
10019.94,10016.39,10019.94,10016.39,405.9960053,10:49:59.999
10036.02,10036.02,10036.02,10036.02,3762.503898,10:50:59.999
10043.02,10036.02,10043.02,10036.02,4394.9226724,10:51:59.999
10036.02,10036.02,10036.02,10036.02,39.5419188,10:52:59.999
10034.02,10034.02,10034.02,10034.02,24.8843696,10:53:59.999
10046.9,10028.02,10028.02,10046.9,9975.47267,10:54:59.999
10034.02,10034.02,10034.02,10034.02,22.9779058,10:56:59.999
10006.38,10006.38,10006.38,10006.38,317.5024374,10:58:59.999
10037.91,10037.91,10037.91,10037.91,35.0323059,10:59:59.999
10037.0,10034.02,10034.02,10037.0,757.2795512,11:07:59.999
10042.02,10042.02,10042.02,10042.02,52.3189242,11:11:59.999
10038.02,10038.02,10038.02,10038.02,224.851648,11:19:59.999
10037.02,10037.02,10037.02,10037.02,129.3771878,11:20:59.999
10038.02,10038.02,10038.02,10038.02,19.7748994,11:21:59.999
10048.03,10048.03,10048.03,10048.03,25.8234371,11:24:59.999
10054.03,10054.03,10054.03,10054.03,404.6747075,11:29:59.999
10031.92,10031.92,10031.92,10031.92,159.1062512,11:31:59.999
10062.92,10031.92,10031.92,10062.92,475.937366,11:38:59.999
10022.98,10022.98,10022.98,10022.98,30.2693996,11:39:59.999
10040.02,10040.02,10040.02,10040.02,414.652826,11:40:59.999
10020.0,10017.98,10020.0,10017.98,30.1601798,11:44:59.999
10040.02,10040.02,10040.02,10040.02,39.5576788,11:45:59.999
10021.98,10021.98,10021.98,10021.98,41.7916566,11:46:59.999
10042.02,10042.02,10042.02,10042.02,10.04202,11:52:59.999
10022.81,10022.81,10022.81,10022.81,704.7037711,11:54:59.999
10041.02,10041.02,10041.02,10041.02,6457.379962,11:58:59.999
10041.02,10041.02,10041.02,10041.02,10.04102,11:59:59.999
10111.75,10034.02,10039.02,10111.75,7092.7922005,12:00:59.999
10024.01,9993.6,10024.01,9993.6,7602.7270445,12:02:59.999
10000.99,10000.99,10000.99,10000.99,39.4039006,12:03:59.999
10029.02,10029.02,10029.02,10029.02,31.4911228,12:04:59.999
10029.02,10029.02,10029.02,10029.02,772.9365714,12:05:59.999
10046.08,10022.01,10025.01,10025.01,24895.3518278,12:06:59.999
10018.01,10018.01,10018.01,10018.01,1329.389927,12:08:59.999
10002.99,10002.99,10002.99,10002.99,443.5325766,12:09:59.999
10039.87,10023.01,10026.02,10023.01,12918.6948886,12:10:59.999
10024.01,10024.01,10024.01,10024.01,3972.515163,12:12:59.999
10023.01,10023.01,10023.01,10023.01,38.9895089,12:13:59.999
10021.01,10018.01,10021.01,10018.01,5860.1669082,12:14:59.999
10004.97,10004.97,10004.97,10004.97,278.5383648,12:15:59.999
10015.02,10015.02,10015.02,10015.02,172.258344,12:16:59.999
10006.0,10004.97,10006.0,10004.97,1004.0081607,12:17:59.999
10018.01,10018.01,10018.01,10018.01,24.9448449,12:18:59.999
10015.02,10001.99,10015.02,10001.99,1058.2152688,12:19:59.999
10018.01,10000.99,10018.01,10000.99,1070.8006864,12:21:59.999
10019.99,10019.99,10019.99,10019.99,1089.2731129,12:22:59.999
10033.02,10033.02,10033.02,10033.02,65.8166112,12:24:59.999
10042.02,10042.02,10042.02,10042.02,31.632363,12:28:59.999
10021.98,10021.98,10021.98,10021.98,396.1688694,12:29:59.999
10030.98,10030.98,10030.98,10030.98,18.557313,12:37:59.999
10020.0,10019.99,10020.0,10019.99,3933.1466971,12:48:59.999
10187.2,10000.0,10010.0,10000.0,12901.8264324,12:52:59.999
10000.0,10000.0,10000.0,10000.0,184.0,12:55:59.999
10004.3,10002.2,10004.3,10002.2,790.486466,12:58:59.999
9996.0,9996.0,9996.0,9996.0,399.84,13:02:59.999
9996.0,9996.0,9996.0,9996.0,2885.8452,13:06:59.999
10015.0,10015.0,10015.0,10015.0,318.477,13:07:59.999
10012.01,10012.01,10012.01,10012.01,104.0247839,13:09:59.999
9999.0,9990.0,9999.0,9990.0,4187.044905,13:10:59.999
9976.05,9976.05,9976.05,9976.05,86.4923535,13:12:59.999
9976.05,9976.05,9976.05,9976.05,22.745394,13:13:59.999
10181.33,9992.5,9992.5,10181.33,37518.1463126,13:14:59.999
10000.0,9989.4,9989.4,10000.0,1192.04753,13:15:59.999
9986.55,9971.59,9972.59,9986.55,4085.0416122,13:17:59.999
9986.4,9960.0,9986.4,9960.0,3636.1817571,13:18:59.999
9955.0,9944.06,9955.0,9944.06,9847.3135874,13:19:59.999
9982.45,9948.52,9948.52,9965.69,8902.874559,13:20:59.999
9966.39,9950.0,9963.28,9950.0,4623.7133382,13:21:59.999
9962.48,9944.66,9962.48,9944.66,2183.8151698,13:22:59.999
9944.66,9944.66,9944.66,9944.66,208.1417338,13:23:59.999
9928.65,9921.63,9928.65,9921.63,2589.6161916,13:24:59.999
9936.77,9936.77,9936.77,9936.77,30.5058839,13:25:59.999
9938.83,9938.83,9938.83,9938.83,24.9464633,13:35:59.999
9935.0,9935.0,9935.0,9935.0,1155.14245,13:36:59.999
9935.0,9935.0,9935.0,9935.0,65.7697,13:37:59.999
9940.0,9935.0,9940.0,9935.0,329.65555,13:46:59.999
9929.77,9929.77,9929.77,9929.77,131.072964,13:47:59.999
9935.0,9932.93,9935.0,9932.93,151.4909687,13:49:59.999
9953.9,9953.08,9953.9,9953.08,34.4392722,13:50:59.999
9947.88,9947.88,9947.88,9947.88,109.2277224,13:51:59.999
9943.47,9943.47,9943.47,9943.47,193.1021874,13:53:59.999
9966.35,9951.98,9951.98,9966.35,7795.507475,13:54:59.999
9961.68,9961.68,9961.68,9961.68,2042.1444,13:56:59.999
9972.21,9972.21,9972.21,9972.21,31.7116278,13:58:59.999
9967.46,9943.97,9967.46,9966.68,1085.9763973,13:59:59.999
9911.03,9911.03,9911.03,9911.03,168.48751,14:00:59.999
9900.01,9898.0,9900.01,9898.0,3349.6600252,14:01:59.999
9876.15,9876.15,9876.15,9876.15,47.800566,14:02:59.999
9875.0,9875.0,9875.0,9875.0,318.1725,14:05:59.999
9871.26,9850.0,9871.26,9850.0,5535.507557,14:06:59.999
9841.0,9796.18,9841.0,9802.6,4011.9320024,14:08:59.999
9813.79,9813.79,9813.79,9813.79,19.62758,14:11:59.999
9834.92,9834.92,9834.92,9834.92,14.9490784,14:12:59.999
9864.74,9856.03,9856.03,9860.0,5858.1247598,14:14:59.999
9845.0,9845.0,9845.0,9845.0,84.96235,14:15:59.999
9875.63,9875.62,9875.62,9875.63,4138.8728716,14:16:59.999
9875.63,9875.63,9875.63,9875.63,10.0731426,14:17:59.999
9873.54,9862.83,9873.54,9862.83,1001.5539987,14:18:59.999
9875.16,9864.43,9864.43,9875.16,4840.503348,14:20:59.999
9859.3,9859.3,9859.3,9859.3,1909.74641,14:22:59.999
9890.39,9839.22,9890.39,9839.22,996.5445792,14:24:59.999
9835.82,9835.82,9835.82,9835.82,611.788004,14:26:59.999
9819.41,9805.0,9819.41,9805.0,3053.9063169,14:27:59.999
9823.97,9793.94,9804.7,9793.94,2312.5399888,14:28:59.999
9780.23,9780.23,9780.23,9780.23,1776.2853726,14:29:59.999
9779.04,9760.36,9760.36,9760.36,13476.958452,14:30:59.999
9801.73,9793.0,9793.0,9801.73,2712.507764,14:32:59.999
9785.43,9750.0,9763.78,9750.0,13876.653727,14:34:59.999
9750.0,9750.0,9750.0,9750.0,220.0575,14:35:59.999
9788.3,9788.3,9788.3,9788.3,30.637379,14:40:59.999
9735.09,9735.09,9735.09,9735.09,194.7018,14:45:59.999
9775.0,9775.0,9775.0,9775.0,49.4615,14:50:59.999
9775.0,9775.0,9775.0,9775.0,38.41575,14:53:59.999
9817.11,9817.11,9817.11,9817.11,29.9421855,14:54:59.999
9801.4,9800.0,9801.4,9800.0,437.520216,14:56:59.999
9803.1,9803.1,9803.1,9803.1,198.218682,15:03:59.999
9792.8,9792.8,9792.8,9792.8,18.508392,15:04:59.999
9792.8,9792.5,9792.8,9792.8,1037.140448,15:06:59.999
9788.95,9778.89,9788.95,9778.89,165.2877817,15:13:59.999
9775.19,9775.19,9775.19,9775.19,33.235646,15:14:59.999
9753.14,9753.14,9753.14,9753.14,30.8199224,15:15:59.999
9771.69,9762.48,9771.69,9762.48,167.7138816,15:17:59.999
9762.28,9750.68,9762.28,9750.68,57.3706544,15:18:59.999
9750.0,9750.0,9750.0,9750.0,1669.98,15:19:59.999
9758.18,9758.18,9758.18,9758.18,29.8600308,15:20:59.999
9740.0,9720.44,9740.0,9720.44,8128.622444,15:22:59.999
9754.38,9754.38,9754.38,9754.38,41.5536588,15:28:59.999
9785.3,9785.3,9785.3,9785.3,391.412,15:38:59.999
9783.87,9779.79,9782.19,9783.87,1036.4684652,15:39:59.999
9779.49,9777.89,9777.89,9779.49,1256.4208752,15:41:59.999
9750.0,9750.0,9750.0,9750.0,292.5,15:45:59.999
9752.0,9752.0,9752.0,9752.0,99.958,15:46:59.999
9750.0,9750.0,9750.0,9750.0,973.83,15:49:59.999
9752.48,9750.0,9750.0,9750.0,1170.021576,15:50:59.999
9750.0,9750.0,9750.0,9750.0,85.995,15:51:59.999
9758.38,9758.38,9758.38,9758.38,34.8374166,15:55:59.999
9750.0,9750.0,9750.0,9750.0,25.0575,16:00:59.999
9770.59,9770.59,9770.59,9770.59,29.7025936,16:08:59.999
9770.59,9770.59,9770.59,9770.59,31.265888,16:13:59.999
9770.59,9770.59,9770.59,9770.59,1661.0003,16:14:59.999
9770.59,9770.59,9770.59,9770.59,212.2172148,16:16:59.999
9772.39,9770.59,9772.39,9770.59,274.6881489,16:22:59.999
9763.78,9763.78,9763.78,9763.78,53.3102388,16:27:59.999
9750.01,9750.01,9750.01,9750.01,24.9600256,16:35:59.999
9730.01,9730.01,9730.01,9730.01,20.6276212,16:39:59.999
9718.46,9709.04,9718.46,9709.04,893.8326856,16:41:59.999
9714.96,9714.96,9714.96,9714.96,126.29448,16:48:59.999
9712.76,9712.76,9712.76,9712.76,3636.5544716,16:49:59.999
9705.86,9705.86,9705.86,9705.86,10.3852702,16:50:59.999
9708.8,9699.45,9708.8,9699.45,1547.837514,16:51:59.999
9686.0,9686.0,9686.0,9686.0,121.075,16:52:59.999
9680.0,9680.0,9680.0,9680.0,1018.9168,16:54:59.999
9678.0,9678.0,9678.0,9678.0,15.19446,16:55:59.999
9666.0,9655.68,9666.0,9655.68,2434.363008,17:00:59.999
9650.0,9615.95,9650.0,9615.95,2323.8945895,17:01:59.999
9637.32,9637.32,9637.32,9637.32,146.96913,17:04:59.999
9625.53,9625.53,9625.53,9625.53,2861.2850478,17:05:59.999
9652.27,9652.27,9652.27,9652.27,164.4746808,17:07:59.999
9672.24,9661.0,9672.24,9661.0,1188.56152,17:11:59.999
9681.0,9681.0,9681.0,9681.0,100.48878,17:17:59.999
9700.0,9700.0,9700.0,9700.0,340.276,17:28:59.999
9700.0,9700.0,9700.0,9700.0,190.12,17:29:59.999
9710.0,9710.0,9710.0,9710.0,14.9534,17:31:59.999
9729.87,9729.87,9729.87,9729.87,5738.677326,17:38:59.999
9738.87,9730.0,9730.0,9738.87,5715.032238,17:40:59.999
9726.57,9726.57,9726.57,9726.57,4062.788289,17:42:59.999
9731.57,9731.57,9731.57,9731.57,2715.10803,17:44:59.999
9716.16,9716.16,9716.16,9716.16,1664.378208,17:48:59.999
9712.96,9712.96,9712.96,9712.96,772.18032,17:50:59.999
9706.76,9706.76,9706.76,9706.76,5086.34224,17:52:59.999
9704.55,9685.59,9704.55,9685.59,1695.9573527,17:54:59.999
9712.56,9712.56,9712.56,9712.56,2811.78612,17:56:59.999
9725.17,9725.17,9725.17,9725.17,890.825572,17:58:59.999
9724.56,9724.56,9724.56,9724.56,2553.669456,18:00:59.999
9723.56,9723.56,9723.56,9723.56,14.58534,18:02:59.999
9717.96,9717.96,9717.96,9717.96,14.9656584,18:03:59.999
9713.06,9713.06,9713.06,9713.06,1080.092272,18:04:59.999
9712.23,9709.56,9712.23,9709.56,269.8641567,18:06:59.999
9711.06,9711.06,9711.06,9711.06,173.9250846,18:07:59.999
9713.96,9713.66,9713.96,9713.66,619.6376264,18:12:59.999
9700.04,9700.04,9700.04,9700.04,173.5337156,18:13:59.999
9712.7,9712.56,9712.56,9712.7,6235.283546,18:16:59.999
9777.0,9777.0,9777.0,9777.0,18.96738,18:21:59.999
9728.37,9728.37,9728.37,9728.37,539.924535,18:30:59.999
9751.78,9751.78,9751.78,9751.78,1090.249004,18:32:59.999
9777.0,9777.0,9777.0,9777.0,857.4429,18:34:59.999
9744.87,9738.87,9744.87,9738.87,938.9406906,18:35:59.999
9818.6,9741.97,9745.08,9741.97,7638.3683045,18:36:59.999
9749.18,9749.18,9749.18,9749.18,383.7277248,18:37:59.999
9747.98,9747.98,9747.98,9747.98,335.5254716,18:39:59.999
9747.58,9747.58,9747.58,9747.58,298.6658512,18:40:59.999
9756.98,9756.98,9756.98,9756.98,913.253328,18:42:59.999
9752.18,9752.18,9752.18,9752.18,223.9100528,18:43:59.999
9781.1,9755.48,9756.28,9755.48,6526.0508768,18:44:59.999
9752.18,9749.98,9752.18,9749.98,922.370746,18:45:59.999
9909.0,9757.98,9757.98,9758.38,8916.6289524,18:46:59.999
9761.18,9761.18,9761.18,9761.18,14.0560992,18:47:59.999
9905.16,9764.68,9831.23,9764.68,1655.3404512,18:48:59.999
9765.89,9764.99,9764.99,9765.89,289.6429504,18:49:59.999
9766.59,9766.59,9766.59,9766.59,1176.874095,18:50:59.999
9761.18,9761.18,9761.18,9761.18,2934.210708,18:52:59.999
9753.18,9753.18,9753.18,9753.18,1142.097378,18:54:59.999
9920.34,9747.08,9748.0,9920.34,12409.3484306,18:56:59.999
9758.82,9758.82,9758.82,9758.82,274.710783,18:57:59.999
9736.57,9729.97,9736.57,9729.97,1893.576745,18:58:59.999
9745.38,9745.38,9745.38,9745.38,210.500208,18:59:59.999
9745.18,9745.18,9745.18,9745.18,218.3894838,19:00:59.999
9760.78,9757.0,9760.78,9757.0,250.625881,19:02:59.999
9757.0,9757.0,9757.0,9757.0,94.74047,19:04:59.999
9745.58,9745.58,9745.58,9745.58,97.4558,19:05:59.999
9771.87,9742.17,9771.87,9742.17,247.5903939,19:07:59.999
9744.37,9744.37,9744.37,9744.37,104.7519775,19:08:59.999
9726.93,9726.93,9726.93,9726.93,4863.465,19:09:59.999
9765.89,9765.89,9765.89,9765.89,450.207529,19:30:59.999
9766.09,9766.09,9766.09,9766.09,1330.141458,19:32:59.999
9759.78,9759.78,9759.78,9759.78,767.118708,19:34:59.999
9760.0,9760.0,9760.0,9760.0,126.88,19:35:59.999
9765.49,9765.49,9765.49,9765.49,1201.15527,19:36:59.999
9754.28,9750.98,9754.28,9750.98,249.171364,19:40:59.999
9839.59,9749.18,9749.18,9839.59,3928.951193,19:41:59.999
9757.08,9757.08,9757.08,9757.08,312.22656,19:42:59.999
9747.28,9747.28,9747.28,9747.28,92.2092688,19:43:59.999
9920.56,9834.88,9834.88,9920.56,13799.7789186,19:44:59.999
9766.86,9744.67,9745.98,9766.86,1190.8601979,19:45:59.999
9740.52,9740.52,9740.52,9740.52,97.4052,19:46:59.999
9908.16,9738.97,9739.52,9741.17,15020.9689163,19:49:59.999
9745.38,9745.38,9745.38,9745.38,748.2502764,19:51:59.999
9752.58,9752.58,9752.58,9752.58,560.77335,19:52:59.999
9758.18,9758.18,9758.18,9758.18,1022.657264,19:54:59.999
9751.88,9751.88,9751.88,9751.88,524.7486628,19:56:59.999
9754.88,9754.88,9754.88,9754.88,369.709952,19:58:59.999
9758.08,9758.08,9758.08,9758.08,107.2412992,19:59:59.999
9763.38,9763.38,9763.38,9763.38,319.3601598,20:01:59.999
9766.79,9766.79,9766.79,9766.79,1009.886086,20:02:59.999
9758.08,9758.08,9758.08,9758.08,10.0508224,20:03:59.999
9772.89,9772.69,9772.69,9772.89,1118.018396,20:04:59.999
9773.99,9773.99,9773.99,9773.99,2203.057346,20:06:59.999
9787.0,9787.0,9787.0,9787.0,234.888,20:13:59.999
9787.0,9787.0,9787.0,9787.0,177.73192,20:15:59.999
9959.26,9787.5,9787.5,9959.26,11619.6736223,20:16:59.999
9797.6,9797.6,9797.6,9797.6,1212.94288,20:18:59.999
9797.0,9797.0,9797.0,9797.0,102.96647,20:19:59.999
9794.5,9794.5,9794.5,9794.5,189.03385,20:20:59.999
9791.7,9791.7,9791.7,9791.7,30.35427,20:21:59.999
9833.96,9794.0,9794.0,9833.96,2694.533196,20:22:59.999
9789.3,9789.3,9789.3,9789.3,614.76804,20:26:59.999
9793.3,9793.3,9793.3,9793.3,1436.67711,20:28:59.999
9812.71,9812.71,9812.71,9812.71,593.668955,20:32:59.999
9788.1,9788.1,9788.1,9788.1,169.33413,20:36:59.999
9825.84,9792.3,9792.3,9825.84,2488.696344,20:40:59.999
9959.34,9882.29,9882.29,9959.34,2219.052854,20:42:59.999
9799.0,9782.99,9786.15,9799.0,1226.6418591,20:43:59.999
9780.79,9780.39,9780.39,9780.79,877.7238266,20:44:59.999
9773.69,9773.69,9773.69,9773.69,182.5725292,20:45:59.999
9770.39,9770.39,9770.39,9770.39,102.0028716,20:46:59.999
9758.08,9758.08,9758.08,9758.08,101.6791936,20:47:59.999
9939.27,9768.39,9873.33,9939.27,3456.1677174,20:48:59.999
9837.99,9758.08,9758.08,9837.99,681.2343854,20:52:59.999
9803.86,9762.48,9762.48,9803.86,459.04346,20:56:59.999
9758.08,9758.08,9758.08,9758.08,336.3610176,20:57:59.999
9757.0,9757.0,9757.0,9757.0,129.7681,20:58:59.999
9795.42,9795.42,9795.42,9795.42,943.298946,21:00:59.999
9748.98,9747.0,9748.98,9747.0,514.8395694,21:01:59.999
9743.07,9743.07,9743.07,9743.07,169.529418,21:02:59.999
9743.07,9743.07,9743.07,9743.07,219.1216443,21:04:59.999
9831.04,9741.07,9831.04,9741.07,665.0568944,21:06:59.999
9727.0,9720.0,9727.0,9720.0,173.66969,21:08:59.999
9732.57,9732.57,9732.57,9732.57,1239.2481381,21:10:59.999
9719.26,9719.26,9719.26,9719.26,1110.2310698,21:11:59.999
9712.36,9712.36,9712.36,9712.36,10.1008544,21:12:59.999
9710.16,9710.16,9710.16,9710.16,512.8906512,21:14:59.999
9705.49,9705.49,9705.49,9705.49,20.9638584,21:15:59.999
9700.05,9699.75,9700.05,9699.75,638.5526667,21:17:59.999
9700.85,9700.85,9700.85,9700.85,293.935755,21:18:59.999
9859.67,9743.73,9743.73,9859.67,1342.138691,21:20:59.999
9723.86,9723.86,9723.86,9723.86,50.564072,21:22:59.999
9705.0,9705.0,9705.0,9705.0,10.0932,21:25:59.999
9707.51,9696.75,9696.75,9707.51,194.0426,21:28:59.999
9690.25,9690.25,9690.25,9690.25,1099.843375,21:32:59.999
9725.07,9714.0,9714.0,9725.07,2070.65892,21:37:59.999
9719.0,9716.56,9719.0,9716.56,1097.7536616,21:38:59.999
9717.4,9695.65,9717.4,9695.65,1095.1731725,21:43:59.999
9732.37,9732.37,9732.37,9732.37,1654.5029,22:01:59.999
9746.88,9746.88,9746.88,9746.88,267.064512,22:08:59.999
9746.18,9746.18,9746.18,9746.18,230.009848,22:10:59.999
9747.28,9747.28,9747.28,9747.28,89.674976,22:12:59.999
9732.47,9717.53,9732.47,9717.53,2367.6043325,22:16:59.999
9721.36,9721.36,9721.36,9721.36,1192.4220176,22:19:59.999
9853.27,9760.38,9760.38,9853.27,1282.474697,22:22:59.999
9715.66,9715.66,9715.66,9715.66,566.422978,22:24:59.999
9709.76,9709.76,9709.76,9709.76,367.9028064,22:30:59.999
9713.36,9698.65,9713.36,9698.65,551.301084,22:34:59.999
9698.35,9698.35,9698.35,9698.35,90.194655,22:36:59.999
9691.0,9691.0,9691.0,9691.0,1268.26117,22:40:59.999
9718.86,9718.86,9718.86,9718.86,990.351834,22:46:59.999
9734.47,9734.47,9734.47,9734.47,241.7068901,22:52:59.999
9711.84,9711.84,9711.84,9711.84,10.1003136,23:02:59.999
9745.08,9740.0,9745.08,9740.0,97.7948324,23:07:59.999
9740.0,9740.0,9740.0,9740.0,181.164,23:12:59.999
9740.0,9740.0,9740.0,9740.0,69.8358,23:18:59.999
9725.0,9725.0,9725.0,9725.0,272.3,23:22:59.999
9731.67,9731.67,9731.67,9731.67,333.796281,23:40:59.999
9727.07,9727.07,9727.07,9727.07,600.160219,23:42:59.999
9738.57,9738.57,9738.57,9738.57,96.411843,23:52:59.999
9740.97,9740.97,9740.97,9740.97,60.394014,23:54:59.999
9723.56,9723.56,9723.56,9723.56,113.765652,00:00:59.999
9710.86,9710.86,9710.86,9710.86,49.525386,00:02:59.999
9703.75,9703.75,9703.75,9703.75,190.1935,00:06:59.999
9710.36,9710.36,9710.36,9710.36,187.409948,00:12:59.999
9690.25,9690.25,9690.25,9690.25,139.4426975,00:19:59.999
9689.85,9689.85,9689.85,9689.85,1024.217145,00:20:59.999
9685.25,9685.25,9685.25,9685.25,65.8597,00:30:59.999
9666.0,9666.0,9666.0,9666.0,2513.16,00:32:59.999
9659.63,9650.0,9650.0,9659.63,323.2222054,00:35:59.999
9650.0,9650.0,9650.0,9650.0,914.1445,00:41:59.999
9642.0,9642.0,9642.0,9642.0,98.63766,00:53:59.999
9635.0,9635.0,9635.0,9635.0,1499.9768,00:57:59.999
9631.01,9631.0,9631.01,9631.0,2099.0785266,00:58:59.999
9620.0,9605.0,9620.0,9605.0,1358.185239,00:59:59.999
9675.0,9675.0,9675.0,9675.0,162.54,01:10:59.999
9605.0,9600.0,9605.0,9600.0,1674.1738,01:18:59.999
9567.39,9550.0,9567.39,9550.0,2557.0994,01:20:59.999
9510.0,9500.0,9510.0,9500.0,1330.100035,01:31:59.999
9500.0,9500.0,9500.0,9500.0,3040.0,01:32:59.999
9500.0,9500.0,9500.0,9500.0,1688.245,01:33:59.999
9478.47,9478.47,9478.47,9478.47,169.5698283,01:36:59.999
9450.0,9444.0,9450.0,9444.0,1233.3555,01:41:59.999
9491.15,9491.15,9491.15,9491.15,266.701315,01:48:59.999
9493.15,9493.15,9493.15,9493.15,106.32328,01:50:59.999
9479.84,9479.84,9479.84,9479.84,78.682672,01:52:59.999
9513.82,9460.43,9460.43,9513.82,748.621216,01:56:59.999
9456.03,9444.02,9456.03,9446.83,566.9376,01:57:59.999
9462.93,9462.93,9462.93,9462.93,74.757147,01:58:59.999
9444.0,9444.0,9444.0,9444.0,188.88,02:02:59.999
9444.0,9444.0,9444.0,9444.0,1511.04,02:03:59.999
9400.0,9400.0,9400.0,9400.0,188.0,02:06:59.999
9481.72,9436.12,9436.12,9481.72,376.916456,02:12:59.999
9498.57,9460.43,9460.43,9498.57,894.383894,02:14:59.999
9456.03,9455.03,9456.03,9455.03,189.1106,02:36:59.999
9456.93,9456.93,9456.93,9456.93,94.5693,02:37:59.999
9539.3,9539.3,9539.3,9539.3,121.14911,03:32:59.999
9484.95,9484.95,9484.95,9484.95,50.270235,03:34:59.999
9513.12,9489.05,9489.05,9513.12,951.0713,03:38:59.999
9475.84,9475.84,9475.84,9475.84,94.7584,03:45:59.999
9469.44,9469.44,9469.44,9469.44,94.6944,03:46:59.999
9477.44,9477.44,9477.44,9477.44,94.7744,03:47:59.999
9474.44,9474.44,9474.44,9474.44,94.7444,03:48:59.999
9467.24,9467.24,9467.24,9467.24,94.6724,03:49:59.999
9466.74,9466.74,9466.74,9466.74,94.6674,03:50:59.999
9466.74,9466.74,9466.74,9466.74,189.3348,03:51:59.999
9515.33,9515.33,9515.33,9515.33,258.816976,03:52:59.999
9515.33,9515.33,9515.33,9515.33,100.862498,03:54:59.999
9537.7,9537.7,9537.7,9537.7,97.28454,03:58:59.999
9541.71,9541.71,9541.71,9541.71,452.277054,04:00:59.999
9539.2,9539.2,9539.2,9539.2,668.69792,04:02:59.999
9540.81,9540.81,9540.81,9540.81,93.499938,04:04:59.999
9520.44,9520.44,9520.44,9520.44,313.222476,04:10:59.999
9521.75,9521.75,9521.75,9521.75,99.978375,04:12:59.999
9530.37,9530.37,9530.37,9530.37,692.857899,04:14:59.999
9535.99,9535.99,9535.99,9535.99,256.518131,04:16:59.999
9535.89,9535.89,9535.89,9535.89,492.051924,04:20:59.999
9466.46,9466.46,9466.46,9466.46,236.8508292,04:23:59.999
9535.09,9535.09,9535.09,9535.09,131.584242,04:24:59.999
9451.67,9451.67,9451.67,9451.67,10.0187702,04:35:59.999
9443.52,9443.52,9443.52,9443.52,32.107968,04:38:59.999
9500.58,9453.83,9453.83,9500.58,501.163124,04:40:59.999
9451.0,9451.0,9451.0,9451.0,189.02,04:51:59.999
9489.42,9489.42,9489.42,9489.42,49.2500898,04:59:59.999
9456.87,9456.87,9456.87,9456.87,18.91374,05:32:59.999
9517.78,9517.78,9517.78,9517.78,95.1778,05:39:59.999
9514.62,9514.62,9514.62,9514.62,11.9884212,05:59:59.999
9483.0,9483.0,9483.0,9483.0,239.63541,06:04:59.999
9505.0,9505.0,9505.0,9505.0,10.0753,06:10:59.999
9500.0,9500.0,9500.0,9500.0,95.0,06:11:59.999
9500.0,9500.0,9500.0,9500.0,95.0,06:12:59.999
9541.1,9541.1,9541.1,9541.1,677.4181,06:18:59.999
9541.1,9541.1,9541.1,9541.1,141.20828,06:24:59.999
9541.1,9541.1,9541.1,9541.1,74.897635,06:37:59.999
9500.0,9500.0,9500.0,9500.0,809.97,06:41:59.999
9519.37,9519.37,9519.37,9519.37,330.322139,06:42:59.999
9520.0,9520.0,9520.0,9520.0,299.9752,06:46:59.999
9500.0,9500.0,9500.0,9500.0,135.09,06:52:59.999
9478.85,9478.85,9478.85,9478.85,155.45314,07:00:59.999
9478.76,9478.76,9478.76,9478.76,167.8688396,07:01:59.999
9478.76,9478.76,9478.76,9478.76,3617.7583292,07:02:59.999
9478.76,9478.76,9478.76,9478.76,180.09644,07:04:59.999
9492.83,9492.83,9492.83,9492.83,97.776149,07:06:59.999
9489.9,9477.0,9489.9,9477.0,3321.539724,07:07:59.999
